Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),
1830-211,193221,59455.81578,24100,24.2947,5.9047,0.2964,
1633+382,193843,59455.8202,24100,62.427,2.9172,0.1579,
3C345,194332,59455.82356,24100,63.6089,6.2521,0.2468,
MRK501,194631,59455.82656,24100,64.7604,1.0815,0.1059,
1807+698,195405,59455.83089,24100,63.2747,2.1217,0.1355,
3C380,232857,59455.98009,24100,46.4285,2.3191,0.1756,
2223-052,233555,59455.98492,24100,40.1466,2.5474,0.2346,
2230+114,234105,59455.98851,24100,56.7105,3.8516,0.1976,
3C454.3,234555,59455.99186,24100,61.6075,9.0323,0.3636,
BLLAC,235210,59455.99716,24100,76.7939,4.798,0.2078,
,,,,,,,
1830-211,191042,59481.80079,8305,20.6551,10.3352,0.1001,
1730-130,192746,59481.81264,8305,19.83,5.4703,0.0667,
1741-038,193102,59481.81492,8305,28.6389,5.9326,0.0645,
1611+343,193504,59481.81773,8305,39.3938,3.7239,0.0508,
1633+382,193815,59481.81994,8305,44.5922,2.9704,0.0406,
3C345,194119,59481.82207,8305,46.1754,5.5923,0.0579,
MRK501,194423,59481.82419,8305,47.4998,1.3026,0.0382,
1807+698,194824,59481.82703,8305,57.6183,2.174,0.0445,
BLLAC,195626,59481.83257,8305,78.1579,3.3195,0.0434,
1ES1959+650,200149,59481.85155,8305,66.23,0.2225,0.0229,
2223-052,224324,59481.95236,8305,37.0197,4.0691,0.0401,
2230+114,225227,59481.95479,8305,52.8425,3.1116,0.04,
3C454.3,225537,59481.95698,8305,58.6571,11.8169,0.0982,
3C380,230032,59481.96043,8305,35.5336,4.0187,0.0531,
3C66A,230623,59481.96448,8305,65.9171,1.0342,0.0388,
3C84,230945,59481.96682,8305,56,35.9673,0.2805,
2344+092,231754,59481.97633,8305,54.0789,1.4531,0.0271,
0235+164,232757,59481.98912,8305,53.2815,1.4911,0.0187,
NRAO150,234622,59481.99224,8305,57.7679,6.3937,0.0586,
0336-019,235048,59481.99918,8305,31.6368,0.7909,0.0202,
0420-014,235935,59482.00141,8305,26.1331,4.439,0.0521,
0440-003,239,59482.00741,8305,25.2867,1.2797,0.0283,
TXS0506+056,1125,59482.01639,8305,27.5801,1.2714,0.022,
1ES2344+514,35852,59482.18622,8305,35.9243,0.22,0.0202,
0528+134,43126,59482.19406,8305,58.9612,1.25,0.0227,
0716+714,44330,59482.19869,8305,60.6937,1.2292,0.0336,
0736+017,44921,59482.20649,8305,41.6225,1.4558,0.0255,
0735+178,45821,59482.21565,8305,57.5914,0.8783,0.0186,
0829+046,52355,59482.22761,8305,41.7107,1.498,0.0452,
3C207,52829,59482.22981,8305,48.3405,1.5684,0.037,
0836+710,53343,59482.23356,8305,59.4708,2.0061,0.0567,
OJ287,53901,59482.23713,8305,53.2875,5.6718,0.0558,
0954+658,54348,59482.24746,8305,57.5941,0.6404,0.0222,
MRK421,55749,59482.25409,8305,45.9199,0.5281,0.0625,
1156+295,60656,59482.25652,8305,32.1087,3.2943,0.0448,
1219+285,61005,59482.27422,8305,32.1337,0.6529,0.0156,
PKS1222+216,124626,59482.53395,8305,60.6939,1.5791,0.04,
3C273,125000,59482.53643,8305,43.3779,24.1668,0.2422,
3C279,125315,59482.53867,8305,37.6812,18.2756,0.1814,
1334-127,125631,59482.54094,8305,32.1623,3.0699,0.0629,
1354+195,130033,59482.54374,8305,64.6349,2.2059,0.0504,
PKS1441+25,130408,59482.56177,8305,70.2622,0.2923,0.0125,
1510-089,133040,59482.56466,8305,35.6479,3.3551,0.0496,
PG1553+113,134056,59482.57955,8305,54.3284,0.3323,0.0174,
1606+105,135511,59482.58169,8305,52.8651,1.1861,0.0344,
PKS1222+216,140008,59482.58512,8305,49.6968,1.5509,0.0422,
3C273,140336,59482.58753,8305,34.762,23.2416,0.2281,
3C279,140651,59482.58979,8305,31.0711,17.6401,0.1741,
1334-127,141008,59482.59207,8305,28.2946,3.0985,0.0503,
1830-211,181938,59482.76534,8305,23.3835,10.4105,0.0778,
1730-130,183850,59482.77866,8305,25.105,5.5764,0.055,
1741-038,184206,59482.78094,8305,34.2466,6.0416,0.0552,
1611+343,184614,59482.78381,8305,47.321,3.758,0.0465,
1633+382,184924,59482.78602,8305,52.4639,3.0258,0.0411,
3C345,185228,59482.78814,8305,53.9971,5.6785,0.0482,
MRK501,185532,59482.79027,8305,55.3541,1.3526,0.0377,
1807+698,185946,59482.79327,8305,60.7021,2.2543,0.0464,
BLLAC,190508,59482.79695,8305,69.7016,3.4748,0.0416,
1ES1959+650,191003,59482.81011,8305,68.7602,0.2565,0.0135,
,,,,,,,
1ES1959+650,203239,59481.88997,24100,61.5696,0.2786,0.0352,
3C380,214412,59481.90734,24100,46.8205,2.5558,0.1754,
2223-052,215110,59481.91219,24100,40.2271,2.4371,0.1911,
2230+114,215622,59481.91579,24100,56.8148,4.4086,0.204,
3C454.3,220111,59481.91914,24100,61.6578,9.53,0.3464,
BLLAC,220728,59481.92444,24100,77.2394,4.1139,0.1769,
1ES1959+650,221433,59481.93792,24100,54.7467,0.2353,0.088,
NRAO150,5359,59482.03914,24100,68.5874,7.5033,0.3017,
0235+164,10402,59482.04612,24100,61.4361,1.5628,0.1512,
2344+092,11542,59482.05422,24100,42.0338,1.3262,0.2455,
0420-014,13556,59482.06827,24100,38.7238,6.188,0.2865,
0440-003,14045,59482.07162,24100,38.1251,0.784,0.2079,
TXS0506+056,14354,59482.07662,24100,40.9334,1.0836,0.1104,
0528+134,15250,59482.0819,24100,45.3301,1.4081,0.14,
1ES2344+514,20350,59482.11976,24100,49.4727,0.2408,0.039,
2344+092,32956,59482.14744,24100,19.6376,1.2778,0.3593,
0420-014,34904,59482.16072,24100,43.7017,6.0067,0.5262,
3C84,73059,59482.31483,24100,34.6301,27.5525,1.4407,
0716+714,73641,59482.32072,24100,61.5082,1.7361,0.1295,
0736+017,74705,59482.32601,24100,44.1444,1.8027,0.1891,
0735+178,75212,59482.33333,24100,57.8571,0.8418,0.0857,
0827+243,80237,59482.33868,24100,68.0843,0.6584,0.0928,
0829+046,80853,59482.3449,24100,48.5732,2.3684,0.1953,
3C207,81729,59482.34807,24100,57.2988,1.3538,0.1406,
0836+710,82640,59482.35353,24100,63.039,2.023,0.1828,
OJ287,83427,59482.35891,24100,63.823,7.9043,0.5944,
1156+295,90812,59482.38329,24100,64.1639,4.7572,0.3673,
1219+285,91238,59482.39107,24100,61.7576,0.5417,0.0734,
3C84,94128,59482.40544,24100,15.6162,20.6669,1.6223,
0716+714,94722,59482.41147,24100,53.3475,1.5326,0.1527,
0829+046,101819,59482.4348,24100,34.2529,2.1357,0.2303,
3C207,102655,59482.43795,24100,41.7307,1.2551,0.2141,
0836+710,103450,59482.44253,24100,56.1135,1.8628,0.2296,
OJ287,104119,59482.44701,24100,46.945,7.4115,0.6889,
0954+658,105400,59482.45774,24100,63.2277,0.9101,0.1653,
3C273,112602,59482.47807,24100,47.4186,19.923,1.7543,
3C279,113057,59482.48148,24100,39.383,23.8071,2.0975,
1354+195,113616,59482.48517,24100,60.2435,1.9209,0.2311,
PKS1441+25,113941,59482.51954,24100,65.5311,0.2402,0.0518,
1334-127,123130,59482.52353,24100,32.4152,3.0141,0.3632,
1611+343,123752,59482.52795,24100,59.5306,2.4717,0.2741,
PG1553+113,144001,59482.62595,24100,56.5493,0.3986,0.0712,
1510-089,150420,59482.62966,24100,34.746,4.5763,0.3287,
1606+105,150940,59482.63336,24100,55.8781,0.9816,0.2101,
1510-089,155524,59482.66512,24100,30.9485,4.7067,0.3515,
1730-130,173136,59482.73193,24100,30.5263,3.7352,0.3078,
1741-038,173750,59482.73625,24100,39.7864,5.6163,0.3167,
1830-211,174302,59482.73987,24100,24.3383,5.9613,0.5823,
1633+382,174925,59482.74431,24100,62.985,2.8988,0.2071,
3C345,175415,59482.74766,24100,64.1674,6.3972,0.3002,
MRK501,175738,59482.75095,24100,65.2443,1.152,0.1387,
1807+698,180533,59482.75552,24100,63.3656,2.2888,0.1971,
,,,,,,,
PKS1222+216,110948,59506.46684,8305,60.9763,1.4271,0.0352,
3C273,111322,59506.46931,8305,43.5815,22.3442,0.0912,
3C279,111636,59506.47155,8305,37.8169,17.0826,0.0758,
1354+195,112354,59506.47662,8305,64.6624,2.0361,0.0352,
PKS1441+25,112729,59506.49464,8305,70.1955,0.2847,0.0106,
1510-089,115400,59506.49753,8305,35.5649,3.754,0.0415,
PG1553+113,120415,59506.5124,8305,54.1465,0.2931,0.0166,
1606+105,121829,59506.51454,8305,52.6621,1.1219,0.0312,
PKS1222+216,122326,59506.51798,8305,50.0821,1.4452,0.0399,
3C273,122655,59506.52039,8305,35.0859,22.7024,0.0964,
3C279,123009,59506.52264,8305,31.3416,17.2049,0.075,
1354+195,123727,59506.5277,8305,59.7088,2.0652,0.0332,
PKS1441+25,124049,59506.52908,8305,69.1645,0.2945,0.0557,
1830-211,163830,59506.6951,8305,23.6403,9.7349,0.0583,
1730-130,165742,59506.70844,8305,25.7957,5.3184,0.0498,
1741-038,170059,59506.71071,8305,34.9817,5.7116,0.0439,
1611+343,170507,59506.71359,8305,48.5197,3.5555,0.0383,
1633+382,170818,59506.7158,8305,53.6577,2.7909,0.0389,
3C345,171122,59506.71794,8305,55.184,5.7545,0.0404,
MRK501,171426,59506.72006,8305,56.5429,1.2675,0.0367,
BLLAC,172401,59506.72673,8305,68.4984,3.4736,0.0351,
1ES1959+650,172852,59506.74606,8305,68.8522,0.2349,0.0102,
1830-211,175747,59506.75016,8305,18.552,9.95,0.0592,
1730-130,180115,59506.75257,8305,18.2762,5.3222,0.0679,
1741-038,180431,59506.75484,8305,26.993,5.7387,0.0511,
1611+343,180833,59506.75764,8305,37.3431,3.6866,0.0403,
1633+382,181143,59506.75985,8305,42.5603,2.9518,0.0405,
3C345,181447,59506.76197,8305,44.158,5.8998,0.059,
MRK501,181751,59506.7641,8305,45.4711,1.3135,0.0343,
1807+698,182149,59506.76691,8305,56.7216,2.2074,0.0421,
BLLAC,182946,59506.77237,8305,80.2233,3.463,0.0376,
1ES1959+650,183516,59506.7832,8305,66.2159,0.226,0.023,
2223-052,205826,59506.87947,8305,37.5455,4.1219,0.0322,
2230+114,210729,59506.8819,8305,53.5022,3.2821,0.0409,
3C454.3,211039,59506.88409,8305,59.2406,11.769,0.0596,
3C380,211538,59506.88757,8305,36.4879,4.1954,0.049,
3C66A,212128,59506.89161,8305,64.7445,1.2157,0.0518,
3C84,212450,59506.89395,8305,54.84,37.2695,0.1442,
2344+092,213301,59506.90349,8305,54.3925,1.4954,0.0226,
0235+164,214303,59506.91627,8305,52.3629,1.5099,0.0164,
NRAO150,220121,59506.91933,8305,56.7191,5.8098,0.0423,
0336-019,220546,59506.92623,8305,30.7107,0.7829,0.0271,
0420-014,221432,59506.92845,8305,25.0889,4.3858,0.047,
0440-003,221736,59506.93447,8305,24.2148,1.2777,0.0246,
TXS0506+056,222622,59506.94152,8305,25.9787,1.3937,0.0243,
1ES2344+514,21857,59507.11682,8305,36.1492,0.2366,0.0388,
0528+134,25130,59507.12466,8305,58.9822,1.2382,0.0208,
0716+714,30333,59507.12928,8305,60.611,1.1888,0.042,
0736+017,30923,59507.1371,8305,41.4518,1.5512,0.0233,
0735+178,31824,59507.14627,8305,57.3986,0.951,0.0144,
0827+243,33140,59507.14869,8305,55.4481,0.7211,0.0368,
0829+046,34353,59507.15815,8305,41.4967,1.6051,0.0335,
3C207,34827,59507.16035,8305,48.0941,1.6622,0.0393,
0836+710,35341,59507.16409,8305,59.3632,2.1528,0.0361,
OJ287,35859,59507.16765,8305,53.0165,7.0812,0.0505,
0954+658,40344,59507.17799,8305,57.4183,0.8071,0.0201,
MRK421,41746,59507.18459,8305,45.6074,0.6279,0.0459,
1156+295,42651,59507.18702,8305,31.7942,3.5288,0.0415,
1219+285,43000,59507.20472,8305,31.8155,0.7072,0.0141,
,,,,,,,
PKS1222+216,92828,59506.39642,24100,66.4814,0.8779,0.1127,
3C273,93344,59506.40007,24100,47.2719,20.1453,0.611,
3C279,93838,59506.40348,24100,38.8612,24.3532,0.7428,
1354+195,94358,59506.40719,24100,58.114,1.9329,0.1353,
PKS1441+25,94720,59506.44152,24100,63.1796,0.2123,0.0288,
1334-127,103905,59506.44546,24100,32.2567,2.9944,0.1895,
1611+343,104526,59506.44987,24100,56.3106,2.2712,0.1241,
PG1553+113,130507,59506.56004,24100,56.5475,0.271,0.0439,
1510-089,132925,59506.56375,24100,34.773,4.6973,0.2797,
1510-089,142028,59506.5992,24100,30.9981,4.552,0.2775,
1510-089,151128,59506.63461,24100,25.3829,4.5442,0.2963,
1730-130,154530,59506.65824,24100,31.1287,3.7472,0.2498,
1830-211,155536,59506.66526,24100,24.4269,6.0672,0.344,
1633+382,160159,59506.6697,24100,65.3164,2.7957,0.164,
3C345,160649,59506.67305,24100,66.502,6.539,0.2444,
MRK501,160948,59506.67606,24100,67.6509,1.2167,0.3073,
3C380,200534,59506.83885,24100,46.8701,2.0884,0.1819,
2223-052,201232,59506.84368,24100,40.2349,2.4432,0.2389,
2230+114,201743,59506.84729,24100,56.8245,4.2011,0.1864,
3C454.3,202232,59506.85064,24100,61.6614,9.3232,0.357,
BLLAC,202848,59506.85593,24100,77.3012,4.9926,0.2008,
1ES1959+650,203553,59506.86609,24100,55.1528,0.2343,0.0747,
NRAO150,225852,59506.9592,24100,65.9344,6.8301,0.3013,
0235+164,230523,59506.96372,24100,60.1529,1.5001,0.1446,
2344+092,231704,59506.97184,24100,44.9165,1.0556,0.1509,
0420-014,233718,59506.98589,24100,36.5398,5.9567,0.328,
0440-003,234208,59506.98924,24100,35.7149,0.771,0.1897,
TXS0506+056,234516,59506.99424,24100,38.115,1.0314,0.122,
0528+134,235411,59506.9995,24100,42.1553,1.3746,0.1195,
3C66A,5656,59507.04119,24100,76.2221,1.0367,0.1329,
0235+164,11840,59507.05628,24100,57.2396,1.5818,0.149,
0420-014,14917,59507.07755,24100,44.1483,5.9381,0.3137,
0440-003,15406,59507.08089,24100,45.2025,0.9571,0.1421,
TXS0506+056,15715,59507.08589,24100,50.7924,1.1372,0.1022,
0528+134,20609,59507.09114,24100,57.8892,1.4423,0.1124,
3C84,54231,59507.23952,24100,36.2549,27.6538,1.6036,
0716+714,54816,59507.24543,24100,61.8951,1.2041,0.1169,
0736+017,55846,59507.25079,24100,44.8714,2.6057,0.2251,
0735+178,60354,59507.25812,24100,58.951,0.9575,0.1109,
0827+243,61422,59507.26351,24100,68.745,0.6936,0.1521,
0829+046,62039,59507.26975,24100,49.0715,2.4708,0.2408,
3C207,62916,59507.27291,24100,57.834,1.3291,0.1977,
0836+710,63833,59507.27845,24100,63.2802,2.2315,0.2514,
OJ287,64629,59507.28393,24100,64.4586,9.4301,0.8482,
0954+658,70746,59507.30062,24100,69.0415,1.115,0.1289,
1156+295,72020,59507.30837,24100,62.6207,4.8385,0.6855,
1219+285,72445,59507.31616,24100,60.1941,0.5923,0.1083,
0716+714,80212,59507.3382,24100,53.7162,1.2181,0.2063,
1156+295,81341,59507.34542,24100,70.4195,4.6015,0.658,
1219+285,81807,59507.3532,24100,68.2345,0.6369,0.111,
,,,,,,,
2223-052,181553,59547.76661,8305,37.644,3.9694,0.0453,
2230+114,182458,59547.76904,8305,53.6259,3.2218,0.0478,
3C454.3,182959,59547.77253,8305,59.194,11.2278,0.1074,
3C380,183640,59547.77718,8305,36.159,3.8706,0.0588,
3C66A,184230,59547.78123,8305,65.1428,1.1754,0.0417,
3C84,184553,59547.78357,8305,55.2331,35.8293,0.3248,
2344+092,185404,59547.79311,8305,54.2907,1.4059,0.0292,
0235+164,190407,59547.8059,8305,52.6832,1.8065,0.0237,
NRAO150,192226,59547.80896,8305,57.0724,6.6586,0.0693,
0336-019,192651,59547.81588,8305,31.0253,0.7324,0.0266,
0420-014,193537,59547.8181,8305,25.4414,4.189,0.0526,
0440-003,193842,59547.82411,8305,24.5765,1.2328,0.0283,
TXS0506+056,194727,59547.83309,8305,26.831,1.23,0.0268,
0528+134,1309,59548.01469,8305,58.9433,1.1703,0.0248,
0716+714,2514,59548.01934,8305,60.7487,1.3857,0.0459,
0736+017,3107,59548.02717,8305,41.7455,1.9872,0.029,
0735+178,4006,59548.03632,8305,57.7333,0.981,0.0207,
0829+046,10535,59548.04821,8305,41.8457,1.4676,0.0326,
3C207,11008,59548.05041,8305,48.4933,1.6152,0.0382,
0836+710,11523,59548.05416,8305,59.537,2.1334,0.0456,
OJ287,12042,59548.05775,8305,53.4632,7.5114,0.0772,
0954+658,12530,59548.0681,8305,57.7089,0.9184,0.0311,
1156+295,14838,59548.07714,8305,32.3125,3.7812,0.0493,
1219+285,15147,59548.09487,8305,32.342,0.6839,0.0202,
PKS1222+216,83849,59548.36199,8305,59.1446,1.4475,0.0372,
3C273,84222,59548.36444,8305,42.2532,23.5186,0.2143,
3C279,84535,59548.36669,8305,36.9077,18.0618,0.1681,
1334-127,84852,59548.36897,8305,31.8469,2.8506,0.0471,
1354+195,85255,59548.37178,8305,64.3378,2.1084,0.0411,
PKS1441+25,85629,59548.38976,8305,70.4165,0.274,0.0158,
1510-089,92257,59548.39264,8305,35.9957,4.0366,0.0484,
PG1553+113,93318,59548.40755,8305,55.1402,0.3218,0.0207,
1606+105,94731,59548.4097,8305,53.7995,1.2197,0.0418,
PKS1222+216,95226,59548.41311,8305,47.7191,1.4193,0.0354,
1830-211,135126,59548.57908,8305,23.7076,8.4264,0.0883,
1730-130,141206,59548.59344,8305,25.8411,4.6936,0.0595,
1741-038,141523,59548.59571,8305,35.0301,5.0248,0.0587,
1611+343,141931,59548.59859,8305,48.6007,3.3252,0.0548,
1633+382,142242,59548.6008,8305,53.7381,2.5055,0.0387,
3C345,142545,59548.60292,8305,55.2661,5.3009,0.0582,
MRK501,142849,59548.60505,8305,56.6266,1.2532,0.0384,
BLLAC,143824,59548.61171,8305,68.4156,3.9053,0.0481,
1ES1959+650,144314,59548.63104,8305,68.8663,0.2025,0.0182,
,,,,,,,
,,,,,,,
1ES1959+650,160622,59547.70505,24100,62.1827,0.1899,0.0316,
3C380,171257,59547.71898,24100,48.6507,2.0303,0.1148,
2223-052,171957,59547.72384,24100,40.4989,2.3453,0.1293,
2230+114,172526,59547.72765,24100,57.152,4.5709,0.1223,
3C454.3,173023,59547.73108,24100,61.7423,8.965,0.1921,
BLLAC,173642,59547.73641,24100,79.2416,6.3503,0.1349,
1ES1959+650,174351,59547.75373,24100,55.3327,0.1966,0.0422,
NRAO150,203107,59547.8566,24100,68.0512,6.8417,0.1836,
0235+164,204114,59547.86363,24100,61.2657,1.9048,0.1,
2344+092,205313,59547.87193,24100,42.476,1.403,0.1213,
0420-014,211324,59547.88596,24100,38.4131,6.3659,0.1797,
0440-003,211813,59547.8893,24100,37.7786,0.8136,0.1091,
TXS0506+056,212121,59547.8943,24100,40.5212,1.0064,0.0809,
0528+134,213017,59547.89957,24100,44.8587,1.6061,0.0909,
MRK421,24833,59548.12435,24100,58.9327,0.4255,0.0446,
3C84,30430,59548.12977,24100,35.7479,26.5115,0.7014,
0716+714,31014,59548.13568,24100,61.7832,1.4772,0.092,
0736+017,32041,59548.14101,24100,44.6541,2.5323,0.1442,
0735+178,32547,59548.14832,24100,58.6225,0.9268,0.0508,
0836+710,40023,59548.16861,24100,63.2093,2.1777,0.1243,
OJ287,40816,59548.17406,24100,64.2754,8.5633,0.2358,
0954+658,42931,59548.19073,24100,69.0492,0.8754,0.063,
1156+295,44204,59548.19847,24100,63.0846,5.2267,0.1548,
1219+285,44629,59548.20622,24100,60.6561,0.526,0.048,
0716+714,53134,59548.23383,24100,53.0724,1.339,0.0806,
0735+178,54555,59548.24564,24100,37.4208,0.9062,0.103,
0827+243,55625,59548.25104,24100,49.5297,0.7919,0.0803,
0829+046,60231,59548.25718,24100,33.6875,1.5284,0.0755,
3C207,61108,59548.26032,24100,41.1354,1.3438,0.0938,
0836+710,61901,59548.26489,24100,55.8306,2.0511,0.1301,
OJ287,62528,59548.26934,24100,46.3239,8.626,0.2701,
PKS1222+216,71201,59548.30166,24100,66.6013,0.8927,0.0776,
3C273,71718,59548.30533,24100,47.312,19.372,0.5175,
3C279,72212,59548.30873,24100,39.529,24.4209,0.6492,
1354+195,72732,59548.31243,24100,61.3469,1.8262,0.1093,
PKS1441+25,73058,59548.34682,24100,66.7645,0.1904,0.0231,
1334-127,82249,59548.35082,24100,32.364,2.7651,0.1336,
1611+343,82911,59548.35525,24100,61.4363,2.3564,0.1012,
PG1553+113,101804,59548.44405,24100,56.5687,0.3712,0.0389,
1510-089,104224,59548.44776,24100,34.8706,3.7249,0.1198,
PG1553+113,110908,59548.4795,24100,54.3377,0.3761,0.038,
1606+105,113852,59548.48698,24100,53.8343,1.0775,0.0977,
PG1553+113,120009,59548.51492,24100,49.183,0.3632,0.0416,
1510-089,122429,59548.51865,24100,25.6117,3.6442,0.1194,
1730-130,130355,59548.54604,24100,30.9572,3.4774,0.1456,
1741-038,130851,59548.54946,24100,40.3122,4.58,0.1232,
1830-211,131400,59548.55303,24100,24.4195,5.2892,0.1692,
1633+382,132022,59548.55746,24100,64.6911,2.5875,0.0911,
3C345,132512,59548.56082,24100,65.8713,6.2013,0.1246,
MRK501,132811,59548.56383,24100,67.0191,1.0345,0.0734,
1807+698,133551,59548.56823,24100,63.736,2.2068,0.0887,
,,,,,,,
,,,,,,,
1830-211,122432,59568.51874,8305,23.9605,9.1196,0.0772,
1730-130,124515,59568.53312,8305,26.6405,5.1893,0.0583,
1741-038,124832,59568.53539,8305,35.8799,4.9775,0.0521,
1611+343,125241,59568.53829,8305,50.0634,3.6248,0.0403,
1633+382,125552,59568.5405,8305,55.1944,2.8551,0.0416,
3C345,125855,59568.54263,8305,56.7136,6.0776,0.0506,
MRK501,130200,59568.54476,8305,58.0755,1.3678,0.0474,
BLLAC,131136,59568.55144,8305,66.9622,4.2059,0.0429,
1ES1959+650,131621,59568.57072,8305,69.0689,0.2112,0.0169,
1830-211,134524,59568.5749,8305,19.3117,9.2364,0.0791,
1730-130,135622,59568.58251,8305,18.4254,5.1037,0.0592,
1741-038,135938,59568.58478,8305,27.1512,5.0511,0.0555,
1611+343,140339,59568.58757,8305,37.5366,3.73,0.045,
1633+382,140650,59568.58979,8305,42.75,2.8971,0.0397,
3C345,140954,59568.59191,8305,44.3459,6.1465,0.0538,
MRK501,141257,59568.59403,8305,45.662,1.2872,0.0402,
1807+698,141655,59568.59684,8305,56.8071,2.2963,0.0438,
BLLAC,142453,59568.60232,8305,80.0323,4.0736,0.0451,
1ES1959+650,143023,59568.61388,8305,65.8379,0.23,0.0253,
2223-052,165719,59568.71204,8305,37.3374,3.9447,0.0366,
2230+114,170624,59568.71447,8305,53.2411,3.3242,0.0412,
3C454.3,170934,59568.71667,8305,59.011,11.3577,0.082,
3C380,171431,59568.72013,8305,36.0977,3.8012,0.0471,
3C66A,172021,59568.72418,8305,65.215,1.1702,0.0494,
3C84,172343,59568.72652,8305,55.3049,36.3652,0.2462,
2344+092,173153,59568.73605,8305,54.2719,1.4412,0.0326,
0235+164,174156,59568.74885,8305,52.7398,1.7474,0.0216,
NRAO150,180017,59568.75191,8305,57.1364,6.4457,0.0584,
0336-019,180442,59568.75883,8305,31.0813,0.7697,0.0244,
0420-014,181328,59568.76106,8305,25.5075,4.1756,0.0533,
0440-003,181633,59568.76705,8305,24.6401,1.2064,0.0328,
TXS0506+056,182517,59568.77602,8305,26.895,1.3856,0.0324,
2223-052,184559,59568.7846,8305,25.378,3.969,0.0474,
0528+134,225255,59568.95898,8305,58.9016,1.3461,0.0299,
0716+714,230502,59568.96365,8305,60.861,1.1694,0.0575,
0736+017,231056,59568.9715,8305,41.9837,2.0594,0.0267,
0735+178,231957,59568.98067,8305,58.0102,0.9964,0.0212,
0827+243,233313,59568.98309,8305,56.2975,0.7531,0.0506,
0829+046,234527,59568.99255,8305,42.136,1.3927,0.0332,
3C207,235000,59568.99475,8305,48.8258,1.5879,0.0362,
0836+710,235516,59568.99852,8305,59.6832,1.9987,0.0408,
OJ287,36,59569.00211,8305,53.8319,6.9799,0.0591,
0954+658,524,59569.01248,8305,57.9513,0.9128,0.0273,
MRK421,1927,59569.0191,8305,46.55,0.4994,0.0435,
1156+295,2833,59569.02152,8305,32.7438,4.219,0.0477,
1219+285,3142,59569.03755,8305,32.414,0.6323,0.0178,
PKS1222+216,71129,59569.30135,8305,59.7796,1.4292,0.0362,
3C273,71503,59569.30381,8305,42.7183,23.5071,0.158,
3C279,71816,59569.30606,8305,37.2317,18.1357,0.1244,
1334-127,72133,59569.30835,8305,31.9868,2.6918,0.0413,
1354+195,72537,59569.31116,8305,64.4815,2.1023,0.0392,
PKS1441+25,72912,59569.32914,8305,70.3866,0.2426,0.015,
1510-089,75541,59569.33203,8305,35.871,3.8324,0.0531,
PG1553+113,80600,59569.34694,8305,54.8325,0.3125,0.0182,
1606+105,82013,59569.34908,8305,53.4427,1.2552,0.04,
3C273,82837,59569.35491,8305,33.763,23.7497,0.1674,
3C279,83151,59569.35716,8305,30.2369,18.1896,0.1276,
1334-127,83509,59569.35847,8305,27.8193,2.6809,0.0573,
,,,,,,,
,,,,,,,
1730-130,113427,59568.48392,24100,31.4468,3.7947,0.1883,
1741-038,113925,59568.48736,24100,40.8121,4.5383,0.1243,
1830-211,114436,59568.49095,24100,24.424,5.5104,0.1592,
1633+382,115059,59568.49539,24100,66.6047,2.7984,0.1185,
3C345,115549,59568.49874,24100,67.7959,6.5172,0.138,
MRK501,115847,59568.50175,24100,68.9441,1.0161,0.0946,
1807+698,120633,59568.50622,24100,64.0634,2.2702,0.1587,
1ES1959+650,145226,59568.6537,24100,61.3955,0.204,0.0402,
3C380,160357,59568.67107,24100,46.5302,2.1513,0.1473,
2223-052,161056,59568.67591,24100,40.1703,2.5444,0.1568,
